"data_point_ID","EXCLUSION","Citation","Title","Lit_Source","experimental_mechanism","experimental_comparison","Latitude","Longitude","Site","Herbivores_Manipulated","Herbivore_nativeness","Fig_Num","Response_Sphere","Response","Species_Class","Species_Level","Species","time_series_clean","nutrient_measured","Nutrient_Grouping_Alt","experiment_id","Mean_Type","Error_bar","Raw_Mean_High_Megafauna","Error_Megafauna","N_Megafauna","Raw_Mean_Low_Megafauna","Error_Low_Megafauna","N_Low_Megafauna","Min_Megafauna","First_Qtr_Megafauna","Median_Megafauna","Third_Qtr_Megafauna","Maximum_Megafauna","Min_Low_Megafauna","First_Qtr_Low_Megafauna","Median_Low_Megafauna","Third_Qtr_Low_Megafauna","Maximum_Low_Megafauna","species_response_tag","SD_High_Megafauna","SD_Low_Megafauna","yi_smd","vi_smd","yi_rom","vi_rom","analysis_group_category","analysis_group","Invasive","Africa_Comparison","site_id"
"Keesing 1998 Oecologia_40","","Keesing 1998 Oecologia","Impacts of ungulates on the demography and diversity of small mammals in central Kenya","","inside vs outside exclosure","high vs low",0.278595,36.905739,"KLEE, Mpala Research Centre, Kenya","Aepyceros melampus; Alcelaphus buselaphus; Equus grevyi; Equus quagga; Giraffa camelopardalis; Loxodonta africana; Madoqua kirkii; Nanger granti; Oryx gazella; Syncerus caffer; Tragelaphus oryx; Tragelaphus strepsiceros","Native","Figure 4","small mammals","Abundance","Rodent","","Dendromus sp.",35400,"","","experiment_5624","Mean","SE","1.984","1.599",9,"2.652","1.741",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rodent Dendromus sp.",4.797,5.223,-0.126852585270368,0.222669210510827,-0.290199063460935,1.08052493922761,"Vertebrates","Vertebrate_Abundance","Native","Intact_Africa","site_227"
"Keesing 1998 Oecologia_41","","Keesing 1998 Oecologia","Impacts of ungulates on the demography and diversity of small mammals in central Kenya","","inside vs outside exclosure","high vs low",0.278595,36.905739,"KLEE, Mpala Research Centre, Kenya","Aepyceros melampus; Alcelaphus buselaphus; Equus grevyi; Equus quagga; Giraffa camelopardalis; Loxodonta africana; Madoqua kirkii; Nanger granti; Oryx gazella; Syncerus caffer; Tragelaphus oryx; Tragelaphus strepsiceros","Native","Figure 4","small mammals","Abundance","Rodent","","Dendromus sp.",35156,"","","experiment_5624","Mean","SE","1.7","0.345",9,"2.348","0.304",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rodent Dendromus sp.",1.035,0.912,-0.632596634685098,0.233338291728192,-0.32293565090368,0.0579480916588831,"Vertebrates","Small_Mammal_Abundance","Native","Intact_Africa","site_227"
"Keesing 1998 Oecologia_41","","Keesing 1998 Oecologia","Impacts of ungulates on the demography and diversity of small mammals in central Kenya","","inside vs outside exclosure","high vs low",0.278595,36.905739,"KLEE, Mpala Research Centre, Kenya","Aepyceros melampus; Alcelaphus buselaphus; Equus grevyi; Equus quagga; Giraffa camelopardalis; Loxodonta africana; Madoqua kirkii; Nanger granti; Oryx gazella; Syncerus caffer; Tragelaphus oryx; Tragelaphus strepsiceros","Native","Figure 4","small mammals","Abundance","Rodent","","Dendromus sp.",35156,"","","experiment_5624","Mean","SE","1.7","0.345",9,"2.348","0.304",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rodent Dendromus sp.",1.035,0.912,-0.632596634685098,0.233338291728192,-0.32293565090368,0.0579480916588831,"Vertebrates","Vert_Herb_Abundance","Native","Intact_Africa","site_227"
"Keesing 1998 Oecologia_41","","Keesing 1998 Oecologia","Impacts of ungulates on the demography and diversity of small mammals in central Kenya","","inside vs outside exclosure","high vs low",0.278595,36.905739,"KLEE, Mpala Research Centre, Kenya","Aepyceros melampus; Alcelaphus buselaphus; Equus grevyi; Equus quagga; Giraffa camelopardalis; Loxodonta africana; Madoqua kirkii; Nanger granti; Oryx gazella; Syncerus caffer; Tragelaphus oryx; Tragelaphus strepsiceros","Native","Figure 4","small mammals","Abundance","Rodent","","Dendromus sp.",35156,"","","experiment_5624","Mean","SE","1.7","0.345",9,"2.348","0.304",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rodent Dendromus sp.",1.035,0.912,-0.632596634685098,0.233338291728192,-0.32293565090368,0.0579480916588831,"Vertebrates","Vertebrate_Abundance","Native","Intact_Africa","site_227"
"Keesing 1998 Oecologia_42","","Keesing 1998 Oecologia","Impacts of ungulates on the demography and diversity of small mammals in central Kenya","","inside vs outside exclosure","high vs low",0.278595,36.905739,"KLEE, Mpala Research Centre, Kenya","Aepyceros melampus; Alcelaphus buselaphus; Equus grevyi; Equus quagga; Giraffa camelopardalis; Loxodonta africana; Madoqua kirkii; Nanger granti; Oryx gazella; Syncerus caffer; Tragelaphus oryx; Tragelaphus strepsiceros","Native","Figure 4","small mammals","Abundance","Rodent","","Dendromus sp.",35278,"","","experiment_5624","Mean","SE","1.984","0",9,"2.004","0.628",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rodent Dendromus sp.",0,1.884,-0.0142960752441837,0.222227899382427,-0.0100301743599374,0.0982027960047968,"Vertebrates","Small_Mammal_Abundance","Native","Intact_Africa","site_227"
"Keesing 1998 Oecologia_42","","Keesing 1998 Oecologia","Impacts of ungulates on the demography and diversity of small mammals in central Kenya","","inside vs outside exclosure","high vs low",0.278595,36.905739,"KLEE, Mpala Research Centre, Kenya","Aepyceros melampus; Alcelaphus buselaphus; Equus grevyi; Equus quagga; Giraffa camelopardalis; Loxodonta africana; Madoqua kirkii; Nanger granti; Oryx gazella; Syncerus caffer; Tragelaphus oryx; Tragelaphus strepsiceros","Native","Figure 4","small mammals","Abundance","Rodent","","Dendromus sp.",35278,"","","experiment_5624","Mean","SE","1.984","0",9,"2.004","0.628",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rodent Dendromus sp.",0,1.884,-0.0142960752441837,0.222227899382427,-0.0100301743599374,0.0982027960047968,"Vertebrates","Vert_Herb_Abundance","Native","Intact_Africa","site_227"
"Keesing 1998 Oecologia_42","","Keesing 1998 Oecologia","Impacts of ungulates on the demography and diversity of small mammals in central Kenya","","inside vs outside exclosure","high vs low",0.278595,36.905739,"KLEE, Mpala Research Centre, Kenya","Aepyceros melampus; Alcelaphus buselaphus; Equus grevyi; Equus quagga; Giraffa camelopardalis; Loxodonta africana; Madoqua kirkii; Nanger granti; Oryx gazella; Syncerus caffer; Tragelaphus oryx; Tragelaphus strepsiceros","Native","Figure 4","small mammals","Abundance","Rodent","","Dendromus sp.",35278,"","","experiment_5624","Mean","SE","1.984","0",9,"2.004","0.628",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rodent Dendromus sp.",0,1.884,-0.0142960752441837,0.222227899382427,-0.0100301743599374,0.0982027960047968,"Vertebrates","Vertebrate_Abundance","Native","Intact_Africa","site_227"
"Keesing 1998 Oecologia_43","","Keesing 1998 Oecologia","Impacts of ungulates on the demography and diversity of small mammals in central Kenya","","inside vs outside exclosure","high vs low",0.278595,36.905739,"KLEE, Mpala Research Centre, Kenya","Aepyceros melampus; Alcelaphus buselaphus; Equus grevyi; Equus quagga; Giraffa camelopardalis; Loxodonta africana; Madoqua kirkii; Nanger granti; Oryx gazella; Syncerus caffer; Tragelaphus oryx; Tragelaphus strepsiceros","Native","Figure 4","small mammals","Abundance","Rodent","","Dendromus sp.",35765,"","","experiment_5624","Mean","SE","0","0.02",9,"0.02","0.041",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rodent Dendromus sp.",0.06,0.123,-0.196806949091282,0.223298138200295,NA,NA,"Vertebrates","Small_Mammal_Abundance","Native","Intact_Africa","site_227"
"Keesing 1998 Oecologia_43","","Keesing 1998 Oecologia","Impacts of ungulates on the demography and diversity of small mammals in central Kenya","","inside vs outside exclosure","high vs low",0.278595,36.905739,"KLEE, Mpala Research Centre, Kenya","Aepyceros melampus; Alcelaphus buselaphus; Equus grevyi; Equus quagga; Giraffa camelopardalis; Loxodonta africana; Madoqua kirkii; Nanger granti; Oryx gazella; Syncerus caffer; Tragelaphus oryx; Tragelaphus strepsiceros","Native","Figure 4","small mammals","Abundance","Rodent","","Dendromus sp.",35765,"","","experiment_5624","Mean","SE","0","0.02",9,"0.02","0.041",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rodent Dendromus sp.",0.06,0.123,-0.196806949091282,0.223298138200295,NA,NA,"Vertebrates","Vert_Herb_Abundance","Native","Intact_Africa","site_227"
"Keesing 1998 Oecologia_43","","Keesing 1998 Oecologia","Impacts of ungulates on the demography and diversity of small mammals in central Kenya","","inside vs outside exclosure","high vs low",0.278595,36.905739,"KLEE, Mpala Research Centre, Kenya","Aepyceros melampus; Alcelaphus buselaphus; Equus grevyi; Equus quagga; Giraffa camelopardalis; Loxodonta africana; Madoqua kirkii; Nanger granti; Oryx gazella; Syncerus caffer; Tragelaphus oryx; Tragelaphus strepsiceros","Native","Figure 4","small mammals","Abundance","Rodent","","Dendromus sp.",35765,"","","experiment_5624","Mean","SE","0","0.02",9,"0.02","0.041",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rodent Dendromus sp.",0.06,0.123,-0.196806949091282,0.223298138200295,NA,NA,"Vertebrates","Vertebrate_Abundance","Native","Intact_Africa","site_227"
"Keesing 1998 Oecologia_44","","Keesing 1998 Oecologia","Impacts of ungulates on the demography and diversity of small mammals in central Kenya","","inside vs outside exclosure","high vs low",0.278595,36.905739,"KLEE, Mpala Research Centre, Kenya","Aepyceros melampus; Alcelaphus buselaphus; Equus grevyi; Equus quagga; Giraffa camelopardalis; Loxodonta africana; Madoqua kirkii; Nanger granti; Oryx gazella; Syncerus caffer; Tragelaphus oryx; Tragelaphus strepsiceros","Native","Figure 4","small mammals","Abundance","Rodent","","Dendromus sp.",35521,"","","experiment_5624","Mean","SE","0.385","0.283",9,"0","0.061",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rodent Dendromus sp.",0.849,0.183,0.596979313955848,0.232121786146978,NA,NA,"Vertebrates","Small_Mammal_Abundance","Native","Intact_Africa","site_227"
"Keesing 1998 Oecologia_44","","Keesing 1998 Oecologia","Impacts of ungulates on the demography and diversity of small mammals in central Kenya","","inside vs outside exclosure","high vs low",0.278595,36.905739,"KLEE, Mpala Research Centre, Kenya","Aepyceros melampus; Alcelaphus buselaphus; Equus grevyi; Equus quagga; Giraffa camelopardalis; Loxodonta africana; Madoqua kirkii; Nanger granti; Oryx gazella; Syncerus caffer; Tragelaphus oryx; Tragelaphus strepsiceros","Native","Figure 4","small mammals","Abundance","Rodent","","Dendromus sp.",35521,"","","experiment_5624","Mean","SE","0.385","0.283",9,"0","0.061",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rodent Dendromus sp.",0.849,0.183,0.596979313955848,0.232121786146978,NA,NA,"Vertebrates","Vert_Herb_Abundance","Native","Intact_Africa","site_227"
"Keesing 1998 Oecologia_44","","Keesing 1998 Oecologia","Impacts of ungulates on the demography and diversity of small mammals in central Kenya","","inside vs outside exclosure","high vs low",0.278595,36.905739,"KLEE, Mpala Research Centre, Kenya","Aepyceros melampus; Alcelaphus buselaphus; Equus grevyi; Equus quagga; Giraffa camelopardalis; Loxodonta africana; Madoqua kirkii; Nanger granti; Oryx gazella; Syncerus caffer; Tragelaphus oryx; Tragelaphus strepsiceros","Native","Figure 4","small mammals","Abundance","Rodent","","Dendromus sp.",35521,"","","experiment_5624","Mean","SE","0.385","0.283",9,"0","0.061",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rodent Dendromus sp.",0.849,0.183,0.596979313955848,0.232121786146978,NA,NA,"Vertebrates","Vertebrate_Abundance","Native","Intact_Africa","site_227"
"Keesing 1998 Oecologia_45","","Keesing 1998 Oecologia","Impacts of ungulates on the demography and diversity of small mammals in central Kenya","","inside vs outside exclosure","high vs low",0.278595,36.905739,"KLEE, Mpala Research Centre, Kenya","Aepyceros melampus; Alcelaphus buselaphus; Equus grevyi; Equus quagga; Giraffa camelopardalis; Loxodonta africana; Madoqua kirkii; Nanger granti; Oryx gazella; Syncerus caffer; Tragelaphus oryx; Tragelaphus strepsiceros","Native","Figure 4","small mammals","Abundance","Rodent","","Dendromus sp.",35643,"","","experiment_5624","Mean","SE","0.344","0.324",9,"0.688","0.344",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rodent Dendromus sp.",0.972,1.032,-0.326775046692339,0.225188386976133,-0.693147180559945,1.13710113574905,"Vertebrates","Small_Mammal_Abundance","Native","Intact_Africa","site_227"
"Keesing 1998 Oecologia_45","","Keesing 1998 Oecologia","Impacts of ungulates on the demography and diversity of small mammals in central Kenya","","inside vs outside exclosure","high vs low",0.278595,36.905739,"KLEE, Mpala Research Centre, Kenya","Aepyceros melampus; Alcelaphus buselaphus; Equus grevyi; Equus quagga; Giraffa camelopardalis; Loxodonta africana; Madoqua kirkii; Nanger granti; Oryx gazella; Syncerus caffer; Tragelaphus oryx; Tragelaphus strepsiceros","Native","Figure 4","small mammals","Abundance","Rodent","","Dendromus sp.",35643,"","","experiment_5624","Mean","SE","0.344","0.324",9,"0.688","0.344",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rodent Dendromus sp.",0.972,1.032,-0.326775046692339,0.225188386976133,-0.693147180559945,1.13710113574905,"Vertebrates","Vert_Herb_Abundance","Native","Intact_Africa","site_227"
"Keesing 1998 Oecologia_45","","Keesing 1998 Oecologia","Impacts of ungulates on the demography and diversity of small mammals in central Kenya","","inside vs outside exclosure","high vs low",0.278595,36.905739,"KLEE, Mpala Research Centre, Kenya","Aepyceros melampus; Alcelaphus buselaphus; Equus grevyi; Equus quagga; Giraffa camelopardalis; Loxodonta africana; Madoqua kirkii; Nanger granti; Oryx gazella; Syncerus caffer; Tragelaphus oryx; Tragelaphus strepsiceros","Native","Figure 4","small mammals","Abundance","Rodent","","Dendromus sp.",35643,"","","experiment_5624","Mean","SE","0.344","0.324",9,"0.688","0.344",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rodent Dendromus sp.",0.972,1.032,-0.326775046692339,0.225188386976133,-0.693147180559945,1.13710113574905,"Vertebrates","Vertebrate_Abundance","Native","Intact_Africa","site_227"
"Keesing 1998 Oecologia_46","","Keesing 1998 Oecologia","Impacts of ungulates on the demography and diversity of small mammals in central Kenya","","inside vs outside exclosure","high vs low",0.278595,36.905739,"KLEE, Mpala Research Centre, Kenya","Aepyceros melampus; Alcelaphus buselaphus; Equus grevyi; Equus quagga; Giraffa camelopardalis; Loxodonta africana; Madoqua kirkii; Nanger granti; Oryx gazella; Syncerus caffer; Tragelaphus oryx; Tragelaphus strepsiceros","Native","Figure 4","small mammals","Abundance","Rodent","","Dendromus sp.",35704,"","","experiment_5624","Mean","SE","0.04","0",9,"0","0.02",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rodent Dendromus sp.",0,0.06,0.897793525334736,0.244612033725916,NA,NA,"Vertebrates","Small_Mammal_Abundance","Native","Intact_Africa","site_227"
"Keesing 1998 Oecologia_46","","Keesing 1998 Oecologia","Impacts of ungulates on the demography and diversity of small mammals in central Kenya","","inside vs outside exclosure","high vs low",0.278595,36.905739,"KLEE, Mpala Research Centre, Kenya","Aepyceros melampus; Alcelaphus buselaphus; Equus grevyi; Equus quagga; Giraffa camelopardalis; Loxodonta africana; Madoqua kirkii; Nanger granti; Oryx gazella; Syncerus caffer; Tragelaphus oryx; Tragelaphus strepsiceros","Native","Figure 4","small mammals","Abundance","Rodent","","Dendromus sp.",35704,"","","experiment_5624","Mean","SE","0.04","0",9,"0","0.02",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rodent Dendromus sp.",0,0.06,0.897793525334736,0.244612033725916,NA,NA,"Vertebrates","Vert_Herb_Abundance","Native","Intact_Africa","site_227"
"Keesing 1998 Oecologia_46","","Keesing 1998 Oecologia","Impacts of ungulates on the demography and diversity of small mammals in central Kenya","","inside vs outside exclosure","high vs low",0.278595,36.905739,"KLEE, Mpala Research Centre, Kenya","Aepyceros melampus; Alcelaphus buselaphus; Equus grevyi; Equus quagga; Giraffa camelopardalis; Loxodonta africana; Madoqua kirkii; Nanger granti; Oryx gazella; Syncerus caffer; Tragelaphus oryx; Tragelaphus strepsiceros","Native","Figure 4","small mammals","Abundance","Rodent","","Dendromus sp.",35704,"","","experiment_5624","Mean","SE","0.04","0",9,"0","0.02",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rodent Dendromus sp.",0,0.06,0.897793525334736,0.244612033725916,NA,NA,"Vertebrates","Vertebrate_Abundance","Native","Intact_Africa","site_227"
"Keesing 1998 Oecologia_47","","Keesing 1998 Oecologia","Impacts of ungulates on the demography and diversity of small mammals in central Kenya","","inside vs outside exclosure","high vs low",0.278595,36.905739,"KLEE, Mpala Research Centre, Kenya","Aepyceros melampus; Alcelaphus buselaphus; Equus grevyi; Equus quagga; Giraffa camelopardalis; Loxodonta africana; Madoqua kirkii; Nanger granti; Oryx gazella; Syncerus caffer; Tragelaphus oryx; Tragelaphus strepsiceros","Native","Figure 5","small mammals","Shannon-Wiener Diversity Index","Rodent","","total",35400,"","","experiment_5625","Mean","SE","0.403","0.078",9,"0.382","0.043",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rodent total",0.234,0.129,0.10583932001474,0.222533387823922,0.0535159533401078,0.0501319575617043,"Vertebrates","Vertebrate_Diversity","Native","Intact_Africa","site_227"
"Keesing 1998 Oecologia_48","","Keesing 1998 Oecologia","Impacts of ungulates on the demography and diversity of small mammals in central Kenya","","inside vs outside exclosure","high vs low",0.278595,36.905739,"KLEE, Mpala Research Centre, Kenya","Aepyceros melampus; Alcelaphus buselaphus; Equus grevyi; Equus quagga; Giraffa camelopardalis; Loxodonta africana; Madoqua kirkii; Nanger granti; Oryx gazella; Syncerus caffer; Tragelaphus oryx; Tragelaphus strepsiceros","Native","Figure 5","small mammals","Shannon-Wiener Diversity Index","Rodent","","total",35156,"","","experiment_5625","Mean","SE","0.382","0.05",9,"0.357","0.028",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rodent total",0.15,0.084,0.195832562983816,0.223287510909022,0.0676848268269361,0.023283686005685,"Vertebrates","Vertebrate_Diversity","Native","Intact_Africa","site_227"
"Keesing 1998 Oecologia_49","","Keesing 1998 Oecologia","Impacts of ungulates on the demography and diversity of small mammals in central Kenya","","inside vs outside exclosure","high vs low",0.278595,36.905739,"KLEE, Mpala Research Centre, Kenya","Aepyceros melampus; Alcelaphus buselaphus; Equus grevyi; Equus quagga; Giraffa camelopardalis; Loxodonta africana; Madoqua kirkii; Nanger granti; Oryx gazella; Syncerus caffer; Tragelaphus oryx; Tragelaphus strepsiceros","Native","Figure 5","small mammals","Shannon-Wiener Diversity Index","Rodent","","total",35278,"","","experiment_5625","Mean","SE","0.381","0.036",9,"0.364","0.017",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rodent total",0.108,0.051,0.191681748136128,0.223242830349126,0.0456455074899604,0.0111092157789919,"Vertebrates","Vertebrate_Diversity","Native","Intact_Africa","site_227"
"Keesing 1998 Oecologia_50","","Keesing 1998 Oecologia","Impacts of ungulates on the demography and diversity of small mammals in central Kenya","","inside vs outside exclosure","high vs low",0.278595,36.905739,"KLEE, Mpala Research Centre, Kenya","Aepyceros melampus; Alcelaphus buselaphus; Equus grevyi; Equus quagga; Giraffa camelopardalis; Loxodonta africana; Madoqua kirkii; Nanger granti; Oryx gazella; Syncerus caffer; Tragelaphus oryx; Tragelaphus strepsiceros","Native","Figure 5","small mammals","Shannon-Wiener Diversity Index","Rodent","","total",35765,"","","experiment_5625","Mean","SE","0.075","0.064",9,"0.299","0.004",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rodent total",0.192,0.012,-1.56807900008476,0.290524215291856,-1.38295545985438,0.728356746693114,"Vertebrates","Vertebrate_Diversity","Native","Intact_Africa","site_227"
"Keesing 1998 Oecologia_51","","Keesing 1998 Oecologia","Impacts of ungulates on the demography and diversity of small mammals in central Kenya","","inside vs outside exclosure","high vs low",0.278595,36.905739,"KLEE, Mpala Research Centre, Kenya","Aepyceros melampus; Alcelaphus buselaphus; Equus grevyi; Equus quagga; Giraffa camelopardalis; Loxodonta africana; Madoqua kirkii; Nanger granti; Oryx gazella; Syncerus caffer; Tragelaphus oryx; Tragelaphus strepsiceros","Native","Figure 5","small mammals","Shannon-Wiener Diversity Index","Rodent","","total",35521,"","","experiment_5625","Mean","SE","0.36","0.029",9,"0.25","0.035",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rodent total",0.087,0.105,1.08636058417725,0.255004981079276,0.364643113587909,0.0260891975308642,"Vertebrates","Vertebrate_Diversity","Native","Intact_Africa","site_227"
